CAM-CNT,NFD-1-CPS,cam-cnt_abnormal
1.203,9.3305,0
1.2026,9.5491,0
1.2028,9.4491,0
1.2024,9.5622,0
1.202,9.4781,0
1.203,9.4586,0
1.2028,9.659,0
1.2026,9.6662,0
1.2033,9.775,0
1.2031,9.7026,0
1.2033,9.7752,0
1.2032,9.8617,0
1.2029,9.8673,0
1.2028,9.8454,0
1.2033,9.7648,0
1.203,9.9051,0
1.2032,9.9793,0
1.2022,10.1167,0
1.2026,10.2606,0
1.2027,10.2558,0
1.2026,10.3497,0
1.2026,10.3733,0
1.2019,10.2685,0
1.2018,10.3425,0
1.2022,10.436,0
1.2028,10.2753,0
1.2024,10.1607,0
1.2024,10.1539,0
1.203,10.0659,0
1.2033,9.9816,0
1.2035,10.055,0
1.2034,10.0705,0
1.2033,9.998,0
1.2032,9.9181,0
1.2034,9.8788,0
1.203,9.8511,0
1.2027,9.8904,0
1.2026,10.1602,0
1.2023,10.2176,0
1.2027,10.1732,0
1.2026,10.1668,0
1.2035,10.1964,0
1.2029,10.2043,0
1.2032,10.0777,0
1.2028,10.1194,0
1.2034,10.1202,0
1.2032,10.0507,0
1.2031,9.8662,0
1.2025,9.8276,0
1.2023,9.7489,0
1.2027,9.8167,0
1.2026,9.9479,0
1.203,9.9446,0
1.203,9.8875,0
1.2036,9.866,0
1.2033,9.787,0
1.2025,9.7675,0
1.2027,9.7981,0
1.2025,9.8322,0
1.2026,9.855,0
1.2027,9.9676,0
1.2025,9.9869,0
1.2021,10.022,0
1.2032,9.9726,0
1.2031,9.7949,0
1.2031,9.6513,0
1.2032,9.5375,0
1.203,9.6927,0
1.2029,9.6241,0
1.2028,9.5636,0
1.2025,9.6621,0
1.2029,9.7582,0
1.2026,9.6777,0
1.2027,9.7654,0
1.2033,9.7702,0
1.2036,9.7324,0
1.2035,9.8439,0
1.2034,9.7558,0
1.2034,9.7631,0
1.2034,9.7698,0
1.2034,9.7008,0
1.2031,9.5781,0
1.2032,9.5715,0
1.2029,9.5388,0
1.2028,9.5636,0
1.2031,9.572,0
1.2031,9.6904,0
1.203,9.8241,0
1.2031,9.9692,0
1.2031,10.0563,0
1.2033,10.2841,0
1.2034,10.221,0
1.2034,10.2149,0
1.2032,10.2311,0
1.2028,10.2098,0
1.203,10.2942,0
1.2028,10.5061,0
1.203,10.5609,0
1.2035,10.5845,0
1.2034,10.5383,0
1.2032,10.6057,0
1.2034,10.7319,0
1.2028,10.6781,0
1.2031,10.7666,0
1.2032,10.7218,0
1.2032,10.5512,0
1.2032,10.734,0
1.2035,10.7141,0
1.203,10.6062,0
1.2029,10.6096,0
1.2033,10.6999,0
1.2033,10.4938,0
1.2035,10.3131,0
1.2034,10.4242,0
1.2031,10.4187,0
1.2031,10.4702,0
1.2028,10.3138,0
1.2028,10.2477,0
1.2027,10.1778,0
1.2027,10.3053,0
1.2025,10.4397,0
1.2029,10.4463,0
1.2028,10.6285,0
1.2028,10.7665,0
1.2025,10.7298,0
1.2025,10.6881,0
1.2028,10.6441,0
1.2026,10.3799,0
1.2032,10.372,0
1.2032,10.2585,0
1.2034,10.2528,0
1.2033,10.2472,0
1.2032,10.1804,0
1.2032,10.1464,0
1.2036,10.2155,0
1.204,10.1754,0
1.2035,10.2314,0
1.2033,10.289,0
1.2032,10.0939,0
1.2027,9.9323,0
1.2034,9.838,0
1.2032,9.8344,0
1.2027,9.8975,0
1.2026,9.8575,0
1.2033,9.8763,0
1.2027,9.9585,0
1.2025,10.2336,0
1.2024,10.2306,0
1.2026,10.3694,0
1.2028,10.5567,0
1.2032,10.5833,0
1.2035,10.6123,0
1.2027,10.5659,0
1.2031,10.3841,0
1.2032,10.3345,0
1.2029,10.2866,0
1.2032,10.1713,0
1.2034,10.1709,0
1.203,10.0277,0
1.2032,9.8607,0
1.2031,9.9043,0
1.2028,9.9279,0
1.2024,9.8901,0
1.2026,9.8995,0
1.2022,9.9708,0
1.2024,10.0255,0
1.2035,10.1097,0
1.2035,10.4208,0
1.2031,10.1465,0
1.2032,10.2394,0
1.2033,10.3947,0
1.203,10.3917,0
1.2024,10.2813,0
1.2024,10.2955,0
1.2022,10.1351,0
1.2035,10.0476,0
1.2035,10.1169,0
1.203,10.1241,0
1.2031,10.1653,0
1.2029,10.0609,0
1.203,10.2468,0
1.2028,10.1987,0
1.2031,10.3013,0
1.2025,10.2499,0
1.2027,10.2025,0
1.2024,10.2269,0
1.2032,10.1976,0
1.2033,10.1688,0
1.2027,10.0566,0
1.2038,10.0495,0
1.2032,10.1495,0
1.2033,10.2451,0
1.2032,10.1322,0
1.2032,9.9826,0
1.2032,9.922,0
1.2032,10.0709,0
1.203,10.1094,0
1.2023,10.0561,0
1.2024,10.0027,0
1.2026,9.7926,0
1.2031,9.6735,0
1.2029,9.7517,0
1.2032,9.7049,0
1.2024,9.6566,0
1.202,9.5049,0
1.2022,9.3066,0
1.2026,9.4374,0
1.2026,9.6882,0
1.2023,9.764,0
1.2023,9.902,0
1.2017,10.0523,0
1.2028,9.9797,0
1.2026,10.1024,0
1.2028,9.9621,0
1.2027,10.0496,0
1.202,10.1094,0
1.2028,9.9686,0
1.2026,10.0011,0
1.2028,9.9175,0
1.2024,9.8045,0
1.2029,9.8176,0
1.2027,9.754,0
1.2029,9.8819,0
1.2034,9.7301,0
1.2031,9.764,0
1.2029,9.8312,0
1.2036,9.7443,0
1.2034,9.739,0
1.2033,9.7085,0
1.2034,9.6833,0
1.2031,9.7475,0
1.2033,9.7536,0
1.2034,9.817,0
1.2033,9.8011,0
1.2019,9.7564,0
1.2025,9.7837,0
1.2027,9.7603,0
1.2023,9.8385,0
1.204,9.9298,0
1.2027,9.9023,0
1.2017,9.9233,0
1.2022,9.8192,0
1.2025,9.6373,0
1.2027,9.5968,0
1.2026,9.5148,0
1.2027,9.4395,0
1.2024,9.3288,0
1.2026,9.2969,0
1.203,9.2254,0
1.2033,9.2704,0
1.2038,9.3861,0
1.2038,9.3224,0
1.2031,9.2739,0
1.2035,9.3059,0
1.2034,9.3008,0
1.2029,9.249,0
1.2035,9.1266,0
1.203,9.0956,0
1.203,9.1995,0
1.2023,9.1592,0
1.2022,9.1005,0
1.2031,8.9557,0
1.2027,8.8783,0
1.2024,8.8744,0
1.2026,8.9063,0
1.2025,9.0929,0
1.2028,9.1434,0
1.2028,9.3466,0
1.2021,9.2557,0
1.2024,9.202,0
1.2025,9.304,0
1.2034,9.2801,0
1.2028,9.1774,0
1.2033,9.0459,0
1.2033,9.0029,0
1.2032,9.014,0
1.2034,9.2184,0
1.2032,9.1202,0
1.2031,9.1989,0
1.2031,9.3607,0
1.2032,9.4619,0
1.2026,9.4329,0
1.2026,9.432,0
1.2026,9.4564,0
1.2026,9.513,0
1.2029,9.435,0
1.203,9.438,0
1.2023,9.4591,0
1.2023,9.4082,0
1.2021,9.4013,0
1.2024,9.5597,0
1.2025,9.6358,0
1.2024,9.65,0
1.2027,9.7454,0
1.2027,9.7758,0
1.2027,9.958,0
1.2027,9.9142,0
1.2029,9.8849,0
1.2028,9.9434,0
1.2027,9.8878,0
1.2028,9.9063,0
1.2027,9.8824,0
1.202,9.8993,0
1.2021,9.8799,0
1.2028,9.8465,0
1.2026,9.9341,0
1.2026,10.2051,0
1.203,10.1148,0
1.2026,10.024,0
1.203,9.8686,0
1.2033,9.6131,0
1.2035,9.5981,0
1.2032,9.7419,0
1.2028,9.8579,0
1.2032,9.6955,0
1.2033,9.7698,0
1.2034,9.8026,0
1.2032,9.7888,0
1.2037,10.0052,0
1.2028,9.9607,0
1.2029,10.0244,0
1.2029,9.762,0
1.2026,9.9277,0
1.2027,9.8053,0
1.2028,9.8512,0
1.2028,9.7524,0
1.2027,9.8391,0
1.2023,9.7695,0
1.2031,10.163,0
1.2035,10.2108,0
1.2031,10.0744,0
1.2036,9.9937,0
1.2035,10.1672,0
1.2029,10.233,0
1.2023,10.3673,0
1.2026,10.4605,0
1.2036,10.4442,0
1.2029,10.3599,0
1.2028,10.2098,0
1.2026,10.2617,0
1.2023,10.3334,0
1.203,10.4637,0
1.203,10.4399,0
1.2023,10.4692,0
1.2028,10.3064,0
1.202,10.2532,0
1.2028,10.2964,0
1.2029,10.2535,0
1.2024,10.317,0
1.2023,10.1734,0
1.2026,10.0824,0
1.2031,10.0021,0
1.203,10.0843,0
1.2028,10.0639,0
1.2026,10.0156,0
1.202,10.0264,0
1.2028,10.0188,0
1.2024,9.9732,0
1.2026,10.013,0
1.2024,10.0211,0
1.2028,10.1338,0
1.2029,10.3584,0
1.2027,10.1964,0
1.2026,10.145,0
1.2023,10.1151,0
1.2025,10.0577,0
1.2026,9.9593,0
1.203,9.8823,0
1.2031,9.8835,0
1.2029,9.9047,0
1.2025,9.8082,0
1.2032,9.7786,0
1.2022,9.8027,0
1.2025,9.8499,0
1.2027,9.8651,0
1.2028,9.8738,0
1.203,10.136,0
1.2031,10.2067,0
1.2033,10.3304,0
1.203,10.3845,0
1.2028,10.3678,0
1.2025,10.5478,0
1.2032,10.8276,0
1.2029,10.9614,0
1.2032,10.8443,0
1.2035,10.8813,0
1.203,10.9828,0
1.2032,10.9245,0
1.203,10.8356,0
1.2029,10.6392,0
1.2032,10.581,0
1.2032,10.3777,0
1.2033,10.3896,0
1.2029,10.3464,0
1.203,10.4325,0
1.2027,10.2993,0
1.2026,10.4315,0
1.2029,10.5066,0
1.2028,10.6,0
1.2027,10.5377,0
1.2026,10.6822,0
1.2025,10.7048,0
1.2028,10.5571,0
1.2026,10.4155,0
1.2025,10.3592,0
1.2027,10.355,0
1.203,10.2839,0
1.2025,10.4595,0
1.2029,10.4785,0
1.2031,10.3933,0
1.2031,10.3149,0
1.2036,10.1659,0
1.2029,10.238,0
1.202,10.2916,0
1.2025,10.3377,0
1.2027,10.4179,0
1.203,10.5237,0
1.2026,10.5335,0
1.2026,10.5327,0
1.2028,10.6111,0
1.2031,10.6228,0
1.2031,10.5783,0
1.2031,10.5728,0
1.2034,10.5533,0
1.2025,10.6829,0
1.2018,10.6688,0
1.2028,10.7269,0
1.2031,10.7349,0
1.2028,10.7274,0
1.2031,10.5469,0
1.2031,10.4382,0
1.2025,10.3943,0
1.2024,10.4802,0
1.2024,10.5137,0
1.2026,10.442,0
1.2029,10.6035,0
1.2024,10.8879,0
1.2027,10.6699,0
1.2025,10.7822,0
1.2028,10.907,0
1.2026,10.8044,0
1.2027,10.7097,0
1.2028,10.5577,0
1.2026,10.4029,0
1.2022,10.4584,0
1.203,10.5318,0
1.2028,10.7412,0
1.2031,10.773,0
1.2034,10.6005,0
1.2036,10.4789,0
1.2035,10.3621,0
1.2034,10.2456,0
1.2035,10.4206,0
1.2038,10.4733,0
1.2034,10.3768,0
1.2027,10.1711,0
1.2028,10.046,0
1.2029,10.0446,0
1.2036,10.0474,0
1.2032,10.279,0
1.2032,10.3145,0
1.2027,10.3816,0
1.2027,10.2784,0
1.2026,10.4012,0
1.2025,10.4031,0
1.2024,10.4627,0
1.2029,10.4312,0
1.2027,10.4372,0
1.2025,10.4828,0
1.2027,10.4451,0
1.2026,10.5759,0
1.2025,10.4994,0
1.2031,10.3032,0
1.2034,10.3362,0
1.2033,10.317,0
1.2034,10.1143,0
1.2033,10.3587,0
1.203,10.43,0
1.2037,10.5817,0
1.203,10.4486,0
1.2025,10.5577,0
1.2026,10.6217,0
1.2027,10.4914,0
1.2021,10.3791,0
1.2029,10.4349,0
1.2028,10.3773,0
1.2032,10.2581,0
1.2035,10.4283,0
1.203,10.5676,0
1.2032,10.8006,0
1.2031,10.786,0
1.203,10.9391,0
1.2033,10.9012,0
1.2028,10.7357,0
1.2035,10.5133,0
1.2034,10.4251,0
1.2031,10.3555,0
1.2037,10.3319,0
1.2035,10.2118,0
1.2032,9.9872,0
1.2031,9.7812,0
1.2027,9.9538,0
1.2034,9.9602,0
1.2031,10.0347,0
1.2034,9.8471,0
1.2033,10.0139,0
1.2031,10.0404,0
1.2033,9.9552,0
1.2035,9.9263,0
1.2029,9.9871,0
1.2028,10.0692,0
1.2022,10.1057,0
1.2027,10.0501,0
1.2025,9.919,0
1.2028,9.9973,0
1.2026,10.1768,0
1.2025,10.1287,0
1.2029,10.0157,0
1.2027,10.0512,0
1.2025,10.1947,0
1.203,10.301,0
1.2033,10.2717,0
1.2033,10.1839,0
1.203,10.1579,0
1.2026,10.1821,0
1.2026,10.1206,0
1.2028,10.0957,0
1.2026,10.1317,0
1.2027,10.2064,0
1.2027,10.0926,0
1.2029,10.1681,0
1.2024,10.1256,0
1.2038,10.1938,0
1.2035,10.2815,0
1.203,10.2634,0
1.2031,10.1858,0
1.2027,9.9993,0
1.2033,10.0345,0
1.2022,10.0114,0
1.2027,10.1038,0
1.203,9.9885,0
1.2029,9.885,0
1.2028,9.7331,0
1.2026,9.6618,0
1.2034,9.6582,0
1.2036,9.7635,0
1.2031,9.6909,0
1.203,9.6416,0
1.2033,9.6542,0
1.2035,9.7837,0
1.2034,9.8352,0
1.203,9.7865,0
1.2034,9.9461,0
1.203,9.7769,0
1.2037,9.7567,0
1.2033,9.6731,0
1.2035,9.6534,0
1.2033,9.5972,0
1.203,9.7501,0
1.2036,9.9714,0
1.2032,9.9289,0
1.2025,9.9196,0
1.203,9.8497,0
1.2029,9.8296,0
1.2025,9.8791,0
1.202,10.1065,0
1.2025,10.0335,0
1.2027,9.825,0
1.2027,9.8338,0
1.2025,9.9521,0
1.2028,9.9232,0
1.2021,10.0137,0
1.2031,9.9599,0
1.2034,9.8294,0
1.2035,9.7744,0
1.2035,9.6651,0
1.203,9.6904,0
1.203,9.6366,0
1.2022,9.553,0
1.2031,9.6276,0
1.2032,9.5124,0
1.2033,9.5585,0
1.2033,9.6372,0
1.2035,9.5948,0
1.2033,9.5841,0
1.2031,9.5365,0
1.2031,9.4208,0
1.2032,9.4279,0
1.2028,9.5087,0
1.2025,9.4513,0
1.2027,9.4069,0
1.2024,9.3805,0
1.2027,9.3279,0
1.2038,9.4718,0
1.2034,9.7082,0
1.2033,9.7083,0
1.2032,9.6801,0
1.2035,9.5024,0
1.2027,9.5997,0
1.2027,9.6516,0
1.2029,9.5245,0
1.2024,9.3973,0
1.2029,9.4275,0
1.2034,9.4074,0
1.2033,9.3895,0
1.2032,9.4965,0
1.2032,9.4914,0
1.2032,9.4384,0
1.2036,9.3768,0
1.201,9.4166,0
1.201,9.4656,0
1.201,9.5869,0
1.2022,9.5044,0
1.2032,9.7019,0
1.2028,9.7572,0
1.203,9.6559,0
1.2034,9.7526,0
1.2034,9.9704,0
1.2034,10.0108,0
1.2033,10.3285,0
1.203,10.5513,0
1.2026,10.7176,0
1.2026,10.6827,0
1.2026,10.5915,0
1.2024,10.6821,0
1.2022,10.648,0
1.2028,10.5948,0
1.2035,10.733,0
1.2032,10.9508,0
1.2031,10.7807,0
1.2037,10.7169,0
1.2036,10.8839,0
1.2036,10.9177,0
1.2032,10.9834,0
1.2031,10.942,0
1.2032,10.809,0
1.2038,10.8633,0
1.2037,10.7156,0
1.203,10.6859,0
1.2032,10.7648,0
1.2029,10.5639,0
1.2028,10.5021,0
1.2033,10.5091,0
1.2031,10.6314,0
1.2033,10.6457,0
1.203,10.4907,0
1.2033,10.5176,0
1.2032,10.5694,0
1.203,10.6056,0
1.2029,10.7509,0
1.2035,10.8964,0
1.2035,10.8751,0
1.2039,10.668,0
1.2032,10.8046,0
1.2033,10.8474,0
1.2032,10.721,0
1.204,10.6504,0
1.2031,10.5322,0
1.2029,10.4506,0
1.2028,10.4523,0
1.2029,10.4971,0
1.2028,10.2663,0
1.2027,10.2947,0
1.2024,10.2728,0
1.2024,10.3395,0
1.2025,10.1748,0
1.2027,10.1426,0
1.2028,10.092,0
1.202,10.1524,0
1.2026,10.3134,0
1.2033,10.4644,0
1.2024,10.544,0
1.2029,10.4958,0
1.2028,10.3944,0
1.2033,10.4771,0
1.2031,10.2981,0
1.2023,10.4611,0
1.2017,10.353,0
1.2024,10.5424,0
0.0,10.321,1
0.0,10.3,1
0.0,10.4565,1
0.0,10.37,1
0.0,10.3243,1
0.0,10.2416,1
0.0,10.3266,1
0.0,10.5715,1
0.0,10.5739,1
0.0,10.6189,1
0.0,10.4934,1
0.0,10.5673,1
0.0,10.4561,1
0.0,10.405,1
0.0,10.2576,1
0.0,10.3,1
0.0,10.1391,1
0.0,10.1934,1
0.0,9.9746,1
0.0,10.0095,1
0.0,10.1333,1
0.0,10.074,1
0.0,10.0771,1
0.0,10.118,1
0.0,10.0775,1
0.0,10.2796,1
0.0,10.481,1
0.0,10.3991,1
0.0,10.4103,1
0.0,10.6202,1
0.0,10.4337,1
0.0,10.1946,1
0.0,9.9827,1
0.0,10.038,1
0.0,10.0842,1
0.0,10.0434,1
0.0,10.0301,1
0.0,9.9886,1
0.0,10.0585,1
0.0,10.2307,1
0.0,10.163,1
0.0,10.0194,1
0.0,9.9916,1
0.0,10.0385,1
0.0,10.0749,1
0.0,10.1974,1
0.0,10.1951,1
0.0,10.1721,1
0.0,10.072,1
0.0,10.1041,1
0.0,10.1286,1
0.0,10.1954,1
0.0,10.2943,1
0.0,10.3821,1
0.0,10.266,1
0.0,10.2597,1
0.0,10.2732,1
0.0,10.5483,1
0.0,10.5873,1
0.0,10.4846,1
1.203,10.4023,0
1.203,10.2931,0
1.2025,10.323,0
1.2024,10.2708,0
1.2029,10.1385,0
1.2026,10.1996,0
1.2024,10.0951,0
1.2027,10.1528,0
1.2027,10.0997,0
1.2025,10.0623,0
1.2026,10.1149,0
1.2025,10.1585,0
1.2033,10.4438,0
1.2023,10.504,0
1.2025,10.5729,0
1.2026,10.576,0
1.2025,10.4275,0
1.203,10.2815,0
1.203,10.1318,0
1.2033,10.1113,0
1.2032,9.9789,0
1.2034,10.0611,0
1.2025,10.0025,0
1.2025,9.9143,0
1.203,9.9914,0
1.2023,9.8424,0
1.2026,9.673,0
1.2036,9.6412,0
1.2032,9.4771,0
1.2035,9.6648,0
1.2024,9.683,0
1.2026,9.5927,0
1.2026,9.626,0
1.2032,9.7229,0
1.2029,9.7834,0
1.2025,9.8336,0
1.2029,9.7564,0
1.2032,9.7888,0
1.2029,9.9022,0
1.2035,9.9547,0
1.2022,9.8614,0
1.2029,9.8283,0
1.2027,9.8216,0
1.2027,9.7924,0
1.2029,9.7155,0
1.2029,9.6947,0
1.2024,9.6944,0
1.2033,10.0239,0
1.2031,9.9313,0
1.2035,9.83,0
1.2027,9.8082,0
1.2028,9.8419,0
1.2027,9.8517,0
1.2035,9.659,0
1.2031,9.6515,0
1.2031,9.6526,0
1.2031,9.6295,0
1.2026,9.4832,0
1.2028,9.4976,0
1.2024,9.3947,0
1.2031,9.358,0
1.2032,9.4477,0
1.20898199626361,9.4036,1
1.2096610473738982,9.4079,1
1.211005369758319,9.554,1
1.2122329002269228,9.5272,1
1.21426212973439,9.6131,1
1.215911845156603,9.6811,1
1.2182008192510163,9.7777,1
1.2205474488774797,9.7193,1
1.2237693433006656,9.6709,1
1.2256828663583923,9.644,1
1.2289026384132962,9.553,1
1.2327410062440216,9.4001,1
1.2370074912969036,9.3597,1
1.241508228917416,9.5237,1
1.2449454132096438,9.5945,1
1.2496167639224716,9.5718,1
1.254915033122266,9.4266,1
1.2606275702767005,9.5337,1
1.2666359646459853,9.7193,1
1.273315783475326,9.9914,1
1.2794364233471098,10.0768,1
1.285561090152044,10.1914,1
1.292946920476268,10.2086,1
1.298745253812739,10.1672,1
1.3059020609634475,10.0335,1
1.312058529414356,10.0235,1
1.3189518014818915,10.1842,1
1.3258158558227708,10.1249,1
1.3324825176657564,10.0256,1
1.3382825780777952,10.1049,1
1.3453469979365889,10.1545,1
1.350508168260776,10.2324,1
1.3556011953454516,10.3709,1
1.3601651769358545,10.1665,1
1.3639444345805192,10.0206,1
1.366489667426886,9.8038,1
1.3688589940961398,9.9307,1
1.3708188518839513,9.8092,1
1.3724447263080224,9.8503,1
1.3728216888363878,9.8286,1
1.3720447263080224,9.8573,1
1.3714188518839514,9.9989,1
1.36995899409614,10.0918,1
1.3672896674268862,10.0611,1
1.3637444345805192,10.1446,1
1.359365176935854,10.2356,1
1.3549011953454515,10.2955,1
1.350608168260776,10.0891,1
1.3452469979365889,10.067,1
1.3385825780777951,10.2184,1
1.3334825176657563,10.2772,1
1.326915855822771,10.1479,1
1.3199518014818916,10.0171,1
1.3123585294143558,9.903,1
1.3056020609634476,9.884,1
1.298645253812739,9.982,1
1.292746920476268,9.9815,1
1.286161090152044,9.8592,1
1.2793364233471098,9.7429,1
1.273315783475326,9.7221,1
1.2668359646459852,9.7497,1
1.2613275702767004,9.763,1
1.256115033122266,9.7927,1
1.2497167639224716,9.8249,1
1.245145413209644,9.7786,1
1.240508228917416,9.8295,1
1.2368074912969036,9.6931,1
1.2330410062440216,9.7511,1
1.229702638413296,9.67,1
1.2258828663583925,9.649,1
1.229402638413296,9.6499,1
1.2329410062440216,9.7059,1
1.2371074912969036,9.8834,1
1.241008228917416,9.9043,1
1.246245413209644,9.9744,1
1.2499167639224718,9.963,1
1.2551150331222662,9.8966,1
1.2608275702767004,10.0921,1
1.2666359646459853,10.1852,1
1.2730157834753262,10.093,1
1.27913642334711,10.0925,1
1.286161090152044,10.0885,1
1.292746920476268,10.0777,1
1.2997452538127392,10.1117,1
1.3059020609634475,10.0145,1
1.312958529414356,9.8523,1
1.3196518014818917,9.7655,1
1.326015855822771,9.7385,1
1.3320825176657562,9.7323,1
1.3389825780777953,9.7286,1
1.3442469979365888,9.9046,1
1.350608168260776,10.033,1
1.3552011953454517,9.9168,1
1.359165176935854,9.8374,1
1.3639444345805192,9.8613,1
1.3670896674268862,10.0385,1
1.36965899409614,10.184,1
1.3720188518839511,10.34,1
1.3721447263080226,10.2079,1
1.3722216888363876,10.2276,1
1.2026,10.2948,0
1.2026,10.4072,0
1.2037,10.2495,0
1.203,10.1538,0
1.2035,10.2474,0
1.2033,10.2543,0
1.2033,10.2908,0
1.2027,10.3066,0
1.2024,10.2928,0
1.2026,10.166,0
1.2031,10.1501,0
1.203,10.1536,0
1.2032,10.1701,0
1.203,10.3997,0
1.204,10.3852,0
1.203,10.4445,0
1.2036,10.3455,0
1.203,10.2606,0
1.2025,10.2248,0
1.2027,10.1679,0
1.2025,10.4246,0
1.2027,10.5404,0
1.2031,10.2665,0
1.2031,10.2143,0
1.203,10.1375,0
1.2036,10.0482,0
1.2028,10.1068,0
1.2024,10.154,0
1.2029,10.1244,0
1.2023,10.1451,0
1.2034,10.0527,0
1.203,10.0392,0
1.2032,9.9526,0
1.2028,9.9683,0
1.2026,9.9135,0
1.2027,10.0512,0
1.2027,10.1437,0
1.2026,10.0342,0
1.2031,10.1006,0
1.203,10.0858,0
1.2034,10.0696,0
1.2025,10.0331,0
1.2024,9.996,0
1.203,9.986,0
1.2032,10.08,0
1.2033,10.2022,0
1.2031,10.294,0
1.2032,10.4358,0
1.2033,10.2626,0
1.2034,10.2239,0
1.2026,10.2519,0
1.2026,10.3197,0
1.2027,10.2847,0
1.2029,10.2609,0
1.2032,10.3239,0
1.2032,10.3842,0
1.2032,10.3179,0
1.2023,10.3668,0
1.2032,10.3314,0
1.2031,10.1421,0
1.2026,10.2186,0
1.2025,10.22,0
1.2026,10.1473,0
1.203,10.1124,0
1.2031,10.1766,0
1.2028,10.1189,0
1.203,10.1114,0
1.2024,10.1699,0
1.2027,10.1484,0
1.2023,10.1543,0
1.2029,9.9962,0
1.2022,9.8745,0
1.2033,9.9563,0
1.2036,9.9594,0
1.203,9.9554,0
1.2034,9.901,0
1.2027,9.9144,0
1.2027,9.8575,0
1.2027,9.8081,0
1.2026,9.9224,0
1.2027,10.003,0
1.2028,9.8714,0
1.2033,9.7477,0
1.2032,9.862,0
1.2034,9.8448,0
1.202,9.7827,0
1.2026,9.8338,0
1.2027,9.8297,0
1.2031,10.0038,0
1.2031,10.2545,0
1.2028,10.1833,0
1.2033,10.2243,0
1.2032,10.0671,0
1.2038,9.9037,0
1.2027,9.9938,0
1.2024,10.1066,0
1.2027,10.303,0
1.2026,10.3027,0
1.2036,10.1779,0
1.2033,9.9464,0
1.2031,9.9066,0
1.2034,9.7555,0
1.2031,9.6737,0
1.2033,9.5603,0
1.2034,9.5498,0
1.2025,9.601,0
1.2023,9.5426,0
1.2025,9.5245,0
1.2023,9.5564,0
1.2031,9.657,0
1.2029,9.6763,0
1.2022,9.746,0
1.2028,9.8402,0
1.2029,9.8986,0
1.2023,10.0257,0
1.2026,10.0133,0
1.2031,10.0989,0
1.2034,10.0996,0
1.2034,9.8744,0
1.2034,9.8494,0
1.2029,9.869,0
1.203,9.9866,0
1.2032,10.1847,0
1.2038,10.2005,0
1.203,10.3658,0
1.2031,10.2404,0
1.2029,10.3652,0
1.2031,10.3687,0
1.2031,10.4471,0
1.2021,10.5772,0
1.203,10.5711,0
1.2027,10.4994,0
1.2023,10.4401,0
1.2029,10.626,0
1.203,10.608,0
1.2028,10.5704,0
1.2025,10.7378,0
1.2026,10.9155,0
1.2032,10.8253,0
1.2029,10.7902,0
1.2035,10.8458,0
1.2034,11.0895,0
1.2031,10.9701,0
1.2036,10.9195,0
1.2028,10.8982,0
1.2031,10.9779,0
1.2032,11.0892,0
1.2032,11.1547,0
1.2031,11.5908,0
1.203,11.485,0
1.2034,11.3619,0
1.2032,11.4438,0
1.2028,11.3471,0
1.2033,11.4216,0
1.2033,11.2291,0
1.2033,11.1569,0
1.2027,11.0459,0
1.2024,11.0188,0
1.2029,11.0126,0
1.203,10.8348,0
1.2035,10.741,0
1.2029,10.8489,0
1.2028,10.9659,0
1.2033,11.1963,0
1.2032,11.1787,0
1.2032,11.0915,0
1.2032,11.1032,0
1.2027,10.9552,0
1.2026,10.9158,0
1.2025,10.9156,0
1.2024,10.9865,0
1.2019,11.0092,0
1.2022,10.9989,0
1.2036,10.9298,0
1.2036,10.9209,0
1.2028,10.9143,0
1.2032,10.8772,0
1.2033,10.7707,0
1.2029,10.6857,0
1.2028,10.5389,0
1.2025,10.4571,0
1.2022,10.4602,0
1.2029,10.5201,0
1.2029,10.779,0
1.2026,10.8932,0
1.2024,10.7836,0
1.2025,10.6994,0
1.2024,10.5471,0
1.2038,10.4699,0
1.2031,10.2361,0
1.2027,10.1492,0
1.2025,10.2128,0
1.2022,10.3105,0
1.2034,10.1759,0
1.2025,10.0836,0
1.202,9.9914,0
1.2025,10.0176,0
1.2027,10.2059,0
1.2033,10.2033,0
1.2023,9.9953,0
1.2035,9.8345,0
1.203,9.7119,0
1.2031,9.7229,0
1.2032,9.7269,0
1.2035,9.8441,0
1.2034,10.0807,0
1.2033,10.2712,0
1.2032,10.3081,0
1.2027,10.3443,0
1.2029,10.2813,0
1.2025,10.1439,0
1.2031,9.9939,0
1.2034,9.8497,0
1.2033,9.7885,0
1.2036,9.6054,0
1.203,9.5624,0
1.2029,9.6316,0
1.2031,9.692,0
1.2037,9.7214,0
1.2033,9.9329,0
1.203,10.3005,0
1.2024,10.3799,0
1.2027,10.4573,0
1.2023,10.4775,0
1.2029,10.4703,0
1.203,10.541,0
1.2035,10.6088,0
1.2034,10.6086,0
1.2029,10.6062,0
1.2032,10.5206,0
1.203,10.3334,0
1.2034,10.1321,0
1.2034,10.0825,0
1.2031,10.2067,0
1.2027,10.0976,0
1.2027,10.1901,0
1.2023,10.1362,0
1.2024,9.9755,0
1.2028,9.9811,0
1.2026,9.9083,0
1.2021,9.9674,0
1.2026,9.9685,0
1.203,9.9115,0
1.2035,10.0716,0
1.2037,9.9991,0
1.2027,10.1471,0
1.2033,10.0852,0
1.203,10.1976,0
1.2031,10.4226,0
1.2025,10.5578,0
1.2022,10.5716,0
1.2029,10.4013,0
1.2027,10.3574,0
1.2027,10.3141,0
1.2028,10.2412,0
1.2023,10.2606,0
